antecedents;consequents;antecedent support;consequent support;support;confidence;lift;leverage;conviction;zhangs_metric
planning| evaluation| control| management;monitoring;0.000122632;0.002759213;0.000122632;1;362.4222222;0.000122293;inf;0.997363096
planning| evaluation| control| monitoring;management;0.000122632;0.009779876;0.000122632;1;102.2507837;0.000121432;inf;0.990341571
planning| evaluation| monitoring| management;control;0.000183948;0.00162487;0.000122632;0.666666667;410.2893082;0.000122333;2.995125391;0.997746228
planning| control| monitoring| management;evaluation;0.000183948;0.006499479;0.000122632;0.666666667;102.572327;0.000121436;2.980501564;0.990432969
monitoring| evaluation| control| management;planning;0.000214605;0.002759213;0.000122632;0.571428571;207.0984127;0.00012204;2.32689517;0.995384993
planning| evaluation| control;monitoring| management;0.000122632;0.000797106;0.000122632;1;1254.538462;0.000122534;inf;0.999325443
planning| evaluation| management;control| monitoring;0.000183948;0.000429211;0.000122632;0.666666667;1553.238095;0.000122553;2.998712367;0.999540047
planning| evaluation| monitoring;control| management;0.000214605;0.000490527;0.000122632;0.571428571;1164.928571;0.000122526;2.332188771;0.999356046
planning| control| management;evaluation| monitoring;0.000183948;0.000766448;0.000122632;0.666666667;869.8133333;0.000122491;2.997700656;0.999034098
planning| control| monitoring;evaluation| management;0.000183948;0.000919738;0.000122632;0.666666667;724.8444444;0.000122462;2.997240787;0.998804121
planning| monitoring| management;evaluation| control;0.000245263;0.000306579;0.000122632;0.5;1630.9;0.000122556;1.999386842;0.999632015
evaluation| control| management;planning| monitoring;0.000214605;0.000306579;0.000122632;0.571428571;1863.885714;0.000122566;2.332617982;0.999678023
evaluation| control| monitoring;planning| management;0.000245263;0.000521185;0.000122632;0.5;959.3529412;0.000122504;1.998957631;0.999202699
control| monitoring| management;planning| evaluation;0.000275921;0.000337237;0.000122632;0.444444444;1317.89899;0.000122539;1.799392973;0.999517005
planning| control;evaluation| monitoring| management;0.000245263;0.000429211;0.000122632;0.5;1164.928571;0.000122526;1.999141578;0.999386691
planning| monitoring;evaluation| control| management;0.000306579;0.000214605;0.000122632;0.4;1863.885714;0.000122566;1.666308991;0.999769995
evaluation| control;planning| monitoring| management;0.000306579;0.000245263;0.000122632;0.4;1630.9;0.000122556;1.666257894;0.999693327
organization| control| management;planning;0.000214605;0.002759213;0.000122632;0.571428571;207.0984127;0.00012204;2.32689517;0.995384993
organization| control| planning;management;0.000122632;0.009779876;0.000122632;1;102.2507837;0.000121432;inf;0.990341571
organization| management| planning;control;0.000183948;0.00162487;0.000122632;0.666666667;410.2893082;0.000122333;2.995125391;0.997746228
planning| control| management;organization;0.000183948;0.005916978;0.000122632;0.666666667;112.6701209;0.000121543;2.982249065;0.991306881
organization| control;planning| management;0.000275921;0.000521185;0.000122632;0.444444444;852.7581699;0.000122488;1.799061868;0.999103008
organization| planning;control| management;0.000306579;0.000490527;0.000122632;0.4;815.45;0.000122481;1.665849122;0.99907998
planning| control;organization| management;0.000245263;0.001931449;0.000122632;0.5;258.8730159;0.000122158;1.996137102;0.996381478
organization| control| monitoring;planning;0.00015329;0.002759213;0.000122632;0.8;289.9377778;0.000122209;4.986203936;0.996703768
organization| control| planning;monitoring;0.000122632;0.002759213;0.000122632;1;362.4222222;0.000122293;inf;0.997363096
organization| monitoring| planning;control;0.00015329;0.00162487;0.000122632;0.8;492.3471698;0.000122383;4.991875651;0.998121915
planning| control| monitoring;organization;0.000183948;0.005916978;0.000122632;0.666666667;112.6701209;0.000121543;2.982249065;0.991306881
organization| control;planning| monitoring;0.000275921;0.000306579;0.000122632;0.444444444;1449.688889;0.000122547;1.799448157;0.999586004
organization| monitoring;planning| control;0.000245263;0.000245263;0.000122632;0.5;2038.625;0.000122572;1.999509473;0.999754676
organization| planning;control| monitoring;0.000306579;0.000429211;0.000122632;0.4;931.9428571;0.0001225;1.665951315;0.999233317
planning| control;organization| monitoring;0.000245263;0.000245263;0.000122632;0.5;2038.625;0.000122572;1.999509473;0.999754676
planning| monitoring;organization| control;0.000306579;0.000275921;0.000122632;0.4;1449.688889;0.000122547;1.666206798;0.999616658
planning| control| monitoring| management;organization;0.000183948;0.005916978;0.000122632;0.666666667;112.6701209;0.000121543;2.982249065;0.991306881
organization| planning| control| management;monitoring;0.000122632;0.002759213;0.000122632;1;362.4222222;0.000122293;inf;0.997363096
organization| planning| control| monitoring;management;0.000122632;0.009779876;0.000122632;1;102.2507837;0.000121432;inf;0.990341571
organization| planning| monitoring| management;control;0.00015329;0.00162487;0.000122632;0.8;492.3471698;0.000122383;4.991875651;0.998121915
organization| control| monitoring| management;planning;0.00015329;0.002759213;0.000122632;0.8;289.9377778;0.000122209;4.986203936;0.996703768
planning| control| management;organization| monitoring;0.000183948;0.000245263;0.000122632;0.666666667;2718.166667;0.000122587;2.99926421;0.999816019
planning| control| monitoring;organization| management;0.000183948;0.001931449;0.000122632;0.666666667;345.1640212;0.000122276;2.994205653;0.997286275
organization| planning| control;monitoring| management;0.000122632;0.000797106;0.000122632;1;1254.538462;0.000122534;inf;0.999325443
planning| monitoring| management;organization| control;0.000245263;0.000275921;0.000122632;0.5;1812.111111;0.000122564;1.999448157;0.999693346
planning| organization| management;control| monitoring;0.000183948;0.000429211;0.000122632;0.666666667;1553.238095;0.000122553;2.998712367;0.999540047
planning| organization| monitoring;control| management;0.00015329;0.000490527;0.000122632;0.8;1630.9;0.000122556;4.997547366;0.999540061
control| monitoring| management;planning| organization;0.000275921;0.000306579;0.000122632;0.444444444;1449.688889;0.000122547;1.799448157;0.999586004
organization| control| management;planning| monitoring;0.000214605;0.000306579;0.000122632;0.571428571;1863.885714;0.000122566;2.332617982;0.999678023
organization| control| monitoring;planning| management;0.00015329;0.000521185;0.000122632;0.8;1534.964706;0.000122552;4.997394077;0.999501732
organization| monitoring| management;planning| control;0.000214605;0.000245263;0.000122632;0.571428571;2329.857143;0.000122579;2.332761052;0.999785349
planning| control;organization| monitoring| management;0.000245263;0.000214605;0.000122632;0.5;2329.857143;0.000122579;1.999570789;0.999816007
planning| monitoring;organization| control| management;0.000306579;0.000214605;0.000122632;0.4;1863.885714;0.000122566;1.666308991;0.999769995
planning| organization;control| monitoring| management;0.000306579;0.000275921;0.000122632;0.4;1449.688889;0.000122547;1.666206798;0.999616658
organization| control;planning| monitoring| management;0.000275921;0.000245263;0.000122632;0.444444444;1812.111111;0.000122564;1.799558526;0.999724003
organization| monitoring;planning| control| management;0.000245263;0.000183948;0.000122632;0.5;2718.166667;0.000122587;1.999632105;0.999877338
research| control;study;0.000122632;0.013274879;0.000122632;1;75.33025404;0.000121004;inf;0.98684614
organization| control;management;0.000275921;0.009779876;0.000214605;0.777777778;79.52838732;0.000211907;4.455990557;0.987698401
control| management;organization;0.000490527;0.005916978;0.000214605;0.4375;73.93976684;0.000211703;1.767258705;0.986959608
organization| control;monitoring;0.000275921;0.002759213;0.00015329;0.555555556;201.345679;0.000152528;2.243791771;0.995308044
organization| monitoring;control;0.000245263;0.00162487;0.00015329;0.625;384.6462264;0.000152891;2.662333681;0.997644894
organization| control;evaluation;0.000275921;0.006499479;0.000122632;0.444444444;68.38155136;0.000120838;1.788300938;0.985648134
evaluation| control;organization;0.000306579;0.005916978;0.000122632;0.4;67.60207254;0.000120818;1.656805036;0.985509691
organization| control| management;monitoring;0.000214605;0.002759213;0.00015329;0.714285714;258.8730159;0.000152697;3.490342756;0.996350925
organization| control| monitoring;management;0.00015329;0.009779876;0.00015329;1;102.2507837;0.00015179;inf;0.990371938
organization| monitoring| management;control;0.000214605;0.00162487;0.00015329;0.714285714;439.5956873;0.000152941;3.494312956;0.997939346
control| monitoring| management;organization;0.000275921;0.005916978;0.00015329;0.555555556;93.89176742;0.000151657;2.236686799;0.989622497
organization| control;monitoring| management;0.000275921;0.000797106;0.00015329;0.555555556;696.965812;0.00015307;2.248206512;0.998840811
organization| monitoring;control| management;0.000245263;0.000490527;0.00015329;0.625;1274.140625;0.000153169;2.665358595;0.999460288
control| management;monitoring;0.000490527;0.002759213;0.000275921;0.5625;203.8625;0.000274568;2.279407514;0.995583093
control| monitoring;management;0.000429211;0.009779876;0.000275921;0.642857143;65.73264666;0.000271724;2.772616347;0.985209722
evaluation| control;monitoring;0.000306579;0.002759213;0.000245263;0.8;289.9377778;0.000244417;4.986203936;0.9968566
control| monitoring;evaluation;0.000429211;0.006499479;0.000245263;0.571428571;87.91913747;0.000242474;2.318167883;0.989050423
evaluation| control;management;0.000306579;0.009779876;0.000214605;0.7;71.57554859;0.000211607;3.300733746;0.986331137
control| management;evaluation;0.000490527;0.006499479;0.000214605;0.4375;67.31308962;0.000211417;1.766223149;0.985627525
evaluation| control| management;monitoring;0.000214605;0.002759213;0.000214605;1;362.4222222;0.000214013;inf;0.997454847
evaluation| monitoring| management;control;0.000429211;0.00162487;0.000214605;0.5;307.7169811;0.000213908;1.996750261;0.99717826
control| monitoring| management;evaluation;0.000275921;0.006499479;0.000214605;0.777777778;119.6677149;0.000212812;4.470752345;0.991917218
evaluation| control| monitoring;management;0.000245263;0.009779876;0.000214605;0.875;89.46943574;0.000212207;7.921760991;0.98906558
control| management;evaluation| monitoring;0.000490527;0.000766448;0.000214605;0.4375;570.815;0.000214229;1.776415204;0.998738027
evaluation| control;monitoring| management;0.000306579;0.000797106;0.000214605;0.7;878.1769231;0.000214361;3.330676314;0.999167601
control| monitoring;evaluation| management;0.000429211;0.000919738;0.000214605;0.5;543.6333333;0.000214211;1.998160525;0.99858913
| control;monitoring;0.000245263;0.002759213;0.000122632;0.5;181.2111111;0.000121955;1.994481575;0.994725544
| monitoring;control;0.000306579;0.00162487;0.000122632;0.4;246.1735849;0.000122134;1.66395855;0.996243253
| control;study;0.000245263;0.013274879;0.000122632;0.5;37.66512702;0.000119376;1.973450242;0.973689052
evaluation| control;optimization;0.000306579;0.003127108;0.00015329;0.5;159.8921569;0.000152331;1.993745785;0.99405054
optimization| control;evaluation;0.000183948;0.006499479;0.00015329;0.833333333;128.2154088;0.000152094;5.961003127;0.992383172
optimization| control;monitoring;0.000183948;0.002759213;0.00015329;0.833333333;302.0185185;0.000152782;5.983444724;0.996872317
optimization| monitoring;control;0.000245263;0.00162487;0.00015329;0.625;384.6462264;0.000152891;2.662333681;0.997644894
optimization| control;management;0.000183948;0.009779876;0.00015329;0.833333333;85.20898642;0.000151491;5.941320743;0.988445971
optimization| evaluation| control;monitoring;0.00015329;0.002759213;0.00015329;1;362.4222222;0.000152867;inf;0.997393677
optimization| evaluation| monitoring;control;0.000183948;0.00162487;0.00015329;0.833333333;512.8616352;0.000152991;5.990250782;0.998233779
evaluation| control| monitoring;optimization;0.000245263;0.003127108;0.00015329;0.625;199.8651961;0.000152523;2.658327713;0.995240724
optimization| control| monitoring;evaluation;0.00015329;0.006499479;0.00015329;1;153.8584906;0.000152293;inf;0.993652838
evaluation| control;optimization| monitoring;0.000306579;0.000245263;0.00015329;0.5;2038.625;0.000153214;1.999509473;0.999815996
optimization| control;evaluation| monitoring;0.000183948;0.000766448;0.00015329;0.833333333;1087.266667;0.000153149;5.995401312;0.999264075
optimization| monitoring;evaluation| control;0.000245263;0.000306579;0.00015329;0.625;2038.625;0.000153214;2.665849122;0.999754676
optimization| evaluation| control;management;0.00015329;0.009779876;0.00015329;1;102.2507837;0.00015179;inf;0.990371938
optimization| evaluation| management;control;0.000245263;0.00162487;0.00015329;0.625;384.6462264;0.000152891;2.662333681;0.997644894
evaluation| control| management;optimization;0.000214605;0.003127108;0.00015329;0.714285714;228.4173669;0.000152619;3.489055123;0.995835761
optimization| control| management;evaluation;0.00015329;0.006499479;0.00015329;1;153.8584906;0.000152293;inf;0.993652838
evaluation| control;optimization| management;0.000306579;0.000643816;0.00015329;0.5;776.6190476;0.000153092;1.998712367;0.999018646
optimization| control;evaluation| management;0.000183948;0.000919738;0.00015329;0.833333333;906.0555556;0.00015312;5.994481575;0.999080093
optimization| control| management;monitoring;0.00015329;0.002759213;0.00015329;1;362.4222222;0.000152867;inf;0.997393677
optimization| control| monitoring;management;0.00015329;0.009779876;0.00015329;1;102.2507837;0.00015179;inf;0.990371938
optimization| monitoring| management;control;0.00015329;0.00162487;0.00015329;1;615.4339623;0.000153041;inf;0.998528194
control| monitoring| management;optimization;0.000275921;0.003127108;0.00015329;0.555555556;177.6579521;0.000152427;2.242964008;0.99464565
optimization| control;monitoring| management;0.000183948;0.000797106;0.00015329;0.833333333;1045.448718;0.000153143;5.995217365;0.999227278
optimization| monitoring;control| management;0.000245263;0.000490527;0.00015329;0.625;1274.140625;0.000153169;2.665358595;0.999460288
monitoring| evaluation| control| management;optimization;0.000214605;0.003127108;0.00015329;0.714285714;228.4173669;0.000152619;3.489055123;0.995835761
optimization| evaluation| control| management;monitoring;0.00015329;0.002759213;0.00015329;1;362.4222222;0.000152867;inf;0.997393677
optimization| evaluation| control| monitoring;management;0.00015329;0.009779876;0.00015329;1;102.2507837;0.00015179;inf;0.990371938
optimization| evaluation| monitoring| management;control;0.00015329;0.00162487;0.00015329;1;615.4339623;0.000153041;inf;0.998528194
optimization| control| monitoring| management;evaluation;0.00015329;0.006499479;0.00015329;1;153.8584906;0.000152293;inf;0.993652838
evaluation| control| management;optimization| monitoring;0.000214605;0.000245263;0.00015329;0.714285714;2912.321429;0.000153237;3.499141578;0.999871209
evaluation| control| monitoring;optimization| management;0.000245263;0.000643816;0.00015329;0.625;970.7738095;0.000153132;2.664949823;0.999214965
optimization| evaluation| control;monitoring| management;0.00015329;0.000797106;0.00015329;1;1254.538462;0.000153167;inf;0.999356085
optimization| evaluation| management;control| monitoring;0.000245263;0.000429211;0.00015329;0.625;1456.160714;0.000153184;2.665522104;0.999558418
optimization| evaluation| monitoring;control| management;0.000183948;0.000490527;0.00015329;0.833333333;1698.854167;0.000153199;5.99705684;0.999595241
control| monitoring| management;optimization| evaluation;0.000275921;0.000521185;0.00015329;0.555555556;1065.947712;0.000153146;2.248827335;0.999337606
optimization| control| management;evaluation| monitoring;0.00015329;0.000766448;0.00015329;1;1304.72;0.000153172;inf;0.999386748
optimization| control| monitoring;evaluation| management;0.00015329;0.000919738;0.00015329;1;1087.266667;0.000153149;inf;0.999233435
optimization| monitoring| management;evaluation| control;0.00015329;0.000306579;0.00015329;1;3261.8;0.000153243;inf;0.999846687
evaluation| control;optimization| monitoring| management;0.000306579;0.00015329;0.00015329;0.5;3261.8;0.000153243;1.999693421;1
optimization| control;evaluation| monitoring| management;0.000183948;0.000429211;0.00015329;0.833333333;1941.547619;0.000153211;5.997424735;0.999668834
